date_key,full_date,year,month,month_name,week_number,quarter,is_rainy_season
5486,2030-01-07,2030,1,January,2,1,0
5487,2030-01-08,2030,1,January,2,1,0
5488,2030-01-09,2030,1,January,2,1,0
5489,2030-01-10,2030,1,January,2,1,0
5490,2030-01-11,2030,1,January,2,1,0
5491,2030-01-12,2030,1,January,2,1,0
5492,2030-01-13,2030,1,January,2,1,0
5493,2030-01-14,2030,1,January,3,1,0
5494,2030-01-15,2030,1,January,3,1,0
5495,2030-01-16,2030,1,January,3,1,0
5496,2030-01-17,2030,1,January,3,1,0
5497,2030-01-18,2030,1,January,3,1,0
5498,2030-01-19,2030,1,January,3,1,0
5499,2030-01-20,2030,1,January,3,1,0
5500,2030-01-21,2030,1,January,4,1,0
5501,2030-01-22,2030,1,January,4,1,0
5502,2030-01-23,2030,1,January,4,1,0
5503,2030-01-24,2030,1,January,4,1,0
5504,2030-01-25,2030,1,January,4,1,0
5505,2030-01-26,2030,1,January,4,1,0
5506,2030-01-27,2030,1,January,4,1,0
5507,2030-01-28,2030,1,January,5,1,0
5508,2030-01-29,2030,1,January,5,1,0
5509,2030-01-30,2030,1,January,5,1,0
5510,2030-01-31,2030,1,January,5,1,0
5511,2030-02-01,2030,2,February,5,1,0
5512,2030-02-02,2030,2,February,5,1,0
5513,2030-02-03,2030,2,February,5,1,0
5514,2030-02-04,2030,2,February,6,1,0
5515,2030-02-05,2030,2,February,6,1,0
5516,2030-02-06,2030,2,February,6,1,0
5517,2030-02-07,2030,2,February,6,1,0
5518,2030-02-08,2030,2,February,6,1,0
5519,2030-02-09,2030,2,February,6,1,0
5520,2030-02-10,2030,2,February,6,1,0
5521,2030-02-11,2030,2,February,7,1,0
5522,2030-02-12,2030,2,February,7,1,0
5523,2030-02-13,2030,2,February,7,1,0
5524,2030-02-14,2030,2,February,7,1,0
5525,2030-02-15,2030,2,February,7,1,0
5526,2030-02-16,2030,2,February,7,1,0
5527,2030-02-17,2030,2,February,7,1,0
5528,2030-02-18,2030,2,February,8,1,0
5529,2030-02-19,2030,2,February,8,1,0
5530,2030-02-20,2030,2,February,8,1,0
5531,2030-02-21,2030,2,February,8,1,0
5532,2030-02-22,2030,2,February,8,1,0
5533,2030-02-23,2030,2,February,8,1,0
5534,2030-02-24,2030,2,February,8,1,0
5535,2030-02-25,2030,2,February,9,1,0
5536,2030-02-26,2030,2,February,9,1,0
5537,2030-02-27,2030,2,February,9,1,0
5538,2030-02-28,2030,2,February,9,1,0
5539,2030-03-01,2030,3,March,9,1,1
5540,2030-03-02,2030,3,March,9,1,1
5541,2030-03-03,2030,3,March,9,1,1
5542,2030-03-04,2030,3,March,10,1,1
5543,2030-03-05,2030,3,March,10,1,1
5544,2030-03-06,2030,3,March,10,1,1
5545,2030-03-07,2030,3,March,10,1,1
5546,2030-03-08,2030,3,March,10,1,1
5547,2030-03-09,2030,3,March,10,1,1
5548,2030-03-10,2030,3,March,10,1,1
5549,2030-03-11,2030,3,March,11,1,1
5550,2030-03-12,2030,3,March,11,1,1
5551,2030-03-13,2030,3,March,11,1,1
5552,2030-03-14,2030,3,March,11,1,1
5553,2030-03-15,2030,3,March,11,1,1
5554,2030-03-16,2030,3,March,11,1,1
5555,2030-03-17,2030,3,March,11,1,1
5556,2030-03-18,2030,3,March,12,1,1
5557,2030-03-19,2030,3,March,12,1,1
5558,2030-03-20,2030,3,March,12,1,1
5559,2030-03-21,2030,3,March,12,1,1
5560,2030-03-22,2030,3,March,12,1,1
5561,2030-03-23,2030,3,March,12,1,1
5562,2030-03-24,2030,3,March,12,1,1
5563,2030-03-25,2030,3,March,13,1,1
5564,2030-03-26,2030,3,March,13,1,1
5565,2030-03-27,2030,3,March,13,1,1
5566,2030-03-28,2030,3,March,13,1,1
5567,2030-03-29,2030,3,March,13,1,1
5568,2030-03-30,2030,3,March,13,1,1
5569,2030-03-31,2030,3,March,13,1,1
5570,2030-04-01,2030,4,April,14,2,1
5571,2030-04-02,2030,4,April,14,2,1
5572,2030-04-03,2030,4,April,14,2,1
5573,2030-04-04,2030,4,April,14,2,1
5574,2030-04-05,2030,4,April,14,2,1
5575,2030-04-06,2030,4,April,14,2,1
5576,2030-04-07,2030,4,April,14,2,1
5577,2030-04-08,2030,4,April,15,2,1
5578,2030-04-09,2030,4,April,15,2,1
5579,2030-04-10,2030,4,April,15,2,1
5580,2030-04-11,2030,4,April,15,2,1
5581,2030-04-12,2030,4,April,15,2,1
5582,2030-04-13,2030,4,April,15,2,1
5583,2030-04-14,2030,4,April,15,2,1
5584,2030-04-15,2030,4,April,16,2,1
5585,2030-04-16,2030,4,April,16,2,1
5586,2030-04-17,2030,4,April,16,2,1
5587,2030-04-18,2030,4,April,16,2,1
5588,2030-04-19,2030,4,April,16,2,1
5589,2030-04-20,2030,4,April,16,2,1
5590,2030-04-21,2030,4,April,16,2,1
5591,2030-04-22,2030,4,April,17,2,1
5592,2030-04-23,2030,4,April,17,2,1
5593,2030-04-24,2030,4,April,17,2,1
5594,2030-04-25,2030,4,April,17,2,1
5595,2030-04-26,2030,4,April,17,2,1
5596,2030-04-27,2030,4,April,17,2,1
5597,2030-04-28,2030,4,April,17,2,1
5598,2030-04-29,2030,4,April,18,2,1
5599,2030-04-30,2030,4,April,18,2,1
5600,2030-05-01,2030,5,May,18,2,1
5601,2030-05-02,2030,5,May,18,2,1
5602,2030-05-03,2030,5,May,18,2,1
5603,2030-05-04,2030,5,May,18,2,1
5604,2030-05-05,2030,5,May,18,2,1
5605,2030-05-06,2030,5,May,19,2,1
5606,2030-05-07,2030,5,May,19,2,1
5607,2030-05-08,2030,5,May,19,2,1
5608,2030-05-09,2030,5,May,19,2,1
5609,2030-05-10,2030,5,May,19,2,1
5610,2030-05-11,2030,5,May,19,2,1
5611,2030-05-12,2030,5,May,19,2,1
5612,2030-05-13,2030,5,May,20,2,1
5613,2030-05-14,2030,5,May,20,2,1
5614,2030-05-15,2030,5,May,20,2,1
5615,2030-05-16,2030,5,May,20,2,1
5616,2030-05-17,2030,5,May,20,2,1
5617,2030-05-18,2030,5,May,20,2,1
5618,2030-05-19,2030,5,May,20,2,1
5619,2030-05-20,2030,5,May,21,2,1
5620,2030-05-21,2030,5,May,21,2,1
5621,2030-05-22,2030,5,May,21,2,1
5622,2030-05-23,2030,5,May,21,2,1
5623,2030-05-24,2030,5,May,21,2,1
5624,2030-05-25,2030,5,May,21,2,1
5625,2030-05-26,2030,5,May,21,2,1
5626,2030-05-27,2030,5,May,22,2,1
5627,2030-05-28,2030,5,May,22,2,1
5628,2030-05-29,2030,5,May,22,2,1
5629,2030-05-30,2030,5,May,22,2,1
5630,2030-05-31,2030,5,May,22,2,1
5631,2030-06-01,2030,6,June,22,2,1
5632,2030-06-02,2030,6,June,22,2,1
5633,2030-06-03,2030,6,June,23,2,1
5634,2030-06-04,2030,6,June,23,2,1
5635,2030-06-05,2030,6,June,23,2,1
5636,2030-06-06,2030,6,June,23,2,1
5637,2030-06-07,2030,6,June,23,2,1
5638,2030-06-08,2030,6,June,23,2,1
5639,2030-06-09,2030,6,June,23,2,1
5640,2030-06-10,2030,6,June,24,2,1
5641,2030-06-11,2030,6,June,24,2,1
5642,2030-06-12,2030,6,June,24,2,1
5643,2030-06-13,2030,6,June,24,2,1
5644,2030-06-14,2030,6,June,24,2,1
5645,2030-06-15,2030,6,June,24,2,1
5646,2030-06-16,2030,6,June,24,2,1
5647,2030-06-17,2030,6,June,25,2,1
5648,2030-06-18,2030,6,June,25,2,1
5649,2030-06-19,2030,6,June,25,2,1
5650,2030-06-20,2030,6,June,25,2,1
5651,2030-06-21,2030,6,June,25,2,1
5652,2030-06-22,2030,6,June,25,2,1
5653,2030-06-23,2030,6,June,25,2,1
5654,2030-06-24,2030,6,June,26,2,1
5655,2030-06-25,2030,6,June,26,2,1
5656,2030-06-26,2030,6,June,26,2,1
5657,2030-06-27,2030,6,June,26,2,1
5658,2030-06-28,2030,6,June,26,2,1
5659,2030-06-29,2030,6,June,26,2,1
5660,2030-06-30,2030,6,June,26,2,1
5661,2030-07-01,2030,7,July,27,3,1
5662,2030-07-02,2030,7,July,27,3,1
5663,2030-07-03,2030,7,July,27,3,1
5664,2030-07-04,2030,7,July,27,3,1
5665,2030-07-05,2030,7,July,27,3,1
5666,2030-07-06,2030,7,July,27,3,1
5667,2030-07-07,2030,7,July,27,3,1
5668,2030-07-08,2030,7,July,28,3,1
5669,2030-07-09,2030,7,July,28,3,1
5670,2030-07-10,2030,7,July,28,3,1
5671,2030-07-11,2030,7,July,28,3,1
5672,2030-07-12,2030,7,July,28,3,1
5673,2030-07-13,2030,7,July,28,3,1
5674,2030-07-14,2030,7,July,28,3,1
5675,2030-07-15,2030,7,July,29,3,1
5676,2030-07-16,2030,7,July,29,3,1
5677,2030-07-17,2030,7,July,29,3,1
5678,2030-07-18,2030,7,July,29,3,1
5679,2030-07-19,2030,7,July,29,3,1
5680,2030-07-20,2030,7,July,29,3,1
5681,2030-07-21,2030,7,July,29,3,1
5682,2030-07-22,2030,7,July,30,3,1
5683,2030-07-23,2030,7,July,30,3,1
5684,2030-07-24,2030,7,July,30,3,1
5685,2030-07-25,2030,7,July,30,3,1
5686,2030-07-26,2030,7,July,30,3,1
5687,2030-07-27,2030,7,July,30,3,1
5688,2030-07-28,2030,7,July,30,3,1
5689,2030-07-29,2030,7,July,31,3,1
5690,2030-07-30,2030,7,July,31,3,1
5691,2030-07-31,2030,7,July,31,3,1
5692,2030-08-01,2030,8,August,31,3,1
5693,2030-08-02,2030,8,August,31,3,1
5694,2030-08-03,2030,8,August,31,3,1
5695,2030-08-04,2030,8,August,31,3,1
5696,2030-08-05,2030,8,August,32,3,1
5697,2030-08-06,2030,8,August,32,3,1
5698,2030-08-07,2030,8,August,32,3,1
5699,2030-08-08,2030,8,August,32,3,1
5700,2030-08-09,2030,8,August,32,3,1
5701,2030-08-10,2030,8,August,32,3,1
5702,2030-08-11,2030,8,August,32,3,1
5703,2030-08-12,2030,8,August,33,3,1
5704,2030-08-13,2030,8,August,33,3,1
5705,2030-08-14,2030,8,August,33,3,1
5706,2030-08-15,2030,8,August,33,3,1
5707,2030-08-16,2030,8,August,33,3,1
5708,2030-08-17,2030,8,August,33,3,1
5709,2030-08-18,2030,8,August,33,3,1
5710,2030-08-19,2030,8,August,34,3,1
5711,2030-08-20,2030,8,August,34,3,1
5712,2030-08-21,2030,8,August,34,3,1
5713,2030-08-22,2030,8,August,34,3,1
5714,2030-08-23,2030,8,August,34,3,1
5715,2030-08-24,2030,8,August,34,3,1
5716,2030-08-25,2030,8,August,34,3,1
5717,2030-08-26,2030,8,August,35,3,1
5718,2030-08-27,2030,8,August,35,3,1
5719,2030-08-28,2030,8,August,35,3,1
5720,2030-08-29,2030,8,August,35,3,1
5721,2030-08-30,2030,8,August,35,3,1
5722,2030-08-31,2030,8,August,35,3,1
5723,2030-09-01,2030,9,September,35,3,1
5724,2030-09-02,2030,9,September,36,3,1
5725,2030-09-03,2030,9,September,36,3,1
5726,2030-09-04,2030,9,September,36,3,1
5727,2030-09-05,2030,9,September,36,3,1
5728,2030-09-06,2030,9,September,36,3,1
5729,2030-09-07,2030,9,September,36,3,1
5730,2030-09-08,2030,9,September,36,3,1
5731,2030-09-09,2030,9,September,37,3,1
5732,2030-09-10,2030,9,September,37,3,1
5733,2030-09-11,2030,9,September,37,3,1
5734,2030-09-12,2030,9,September,37,3,1
5735,2030-09-13,2030,9,September,37,3,1
5736,2030-09-14,2030,9,September,37,3,1
5737,2030-09-15,2030,9,September,37,3,1
5738,2030-09-16,2030,9,September,38,3,1
5739,2030-09-17,2030,9,September,38,3,1
5740,2030-09-18,2030,9,September,38,3,1
5741,2030-09-19,2030,9,September,38,3,1
5742,2030-09-20,2030,9,September,38,3,1
5743,2030-09-21,2030,9,September,38,3,1
5744,2030-09-22,2030,9,September,38,3,1
5745,2030-09-23,2030,9,September,39,3,1
5746,2030-09-24,2030,9,September,39,3,1
5747,2030-09-25,2030,9,September,39,3,1
5748,2030-09-26,2030,9,September,39,3,1
5749,2030-09-27,2030,9,September,39,3,1
5750,2030-09-28,2030,9,September,39,3,1
5751,2030-09-29,2030,9,September,39,3,1
5752,2030-09-30,2030,9,September,40,3,1
5753,2030-10-01,2030,10,October,40,4,1
5754,2030-10-02,2030,10,October,40,4,1
5755,2030-10-03,2030,10,October,40,4,1
5756,2030-10-04,2030,10,October,40,4,1
5757,2030-10-05,2030,10,October,40,4,1
5758,2030-10-06,2030,10,October,40,4,1
5759,2030-10-07,2030,10,October,41,4,1
5760,2030-10-08,2030,10,October,41,4,1
5761,2030-10-09,2030,10,October,41,4,1
5762,2030-10-10,2030,10,October,41,4,1
5763,2030-10-11,2030,10,October,41,4,1
5764,2030-10-12,2030,10,October,41,4,1
5765,2030-10-13,2030,10,October,41,4,1
5766,2030-10-14,2030,10,October,42,4,1
5767,2030-10-15,2030,10,October,42,4,1
5768,2030-10-16,2030,10,October,42,4,1
5769,2030-10-17,2030,10,October,42,4,1
5770,2030-10-18,2030,10,October,42,4,1
5771,2030-10-19,2030,10,October,42,4,1
5772,2030-10-20,2030,10,October,42,4,1
5773,2030-10-21,2030,10,October,43,4,1
5774,2030-10-22,2030,10,October,43,4,1
5775,2030-10-23,2030,10,October,43,4,1
5776,2030-10-24,2030,10,October,43,4,1
5777,2030-10-25,2030,10,October,43,4,1
5778,2030-10-26,2030,10,October,43,4,1
5779,2030-10-27,2030,10,October,43,4,1
5780,2030-10-28,2030,10,October,44,4,1
5781,2030-10-29,2030,10,October,44,4,1
5782,2030-10-30,2030,10,October,44,4,1
5783,2030-10-31,2030,10,October,44,4,1
5784,2030-11-01,2030,11,November,44,4,0
5785,2030-11-02,2030,11,November,44,4,0
5786,2030-11-03,2030,11,November,44,4,0
5787,2030-11-04,2030,11,November,45,4,0
5788,2030-11-05,2030,11,November,45,4,0
5789,2030-11-06,2030,11,November,45,4,0
5790,2030-11-07,2030,11,November,45,4,0
5791,2030-11-08,2030,11,November,45,4,0
5792,2030-11-09,2030,11,November,45,4,0
5793,2030-11-10,2030,11,November,45,4,0
5794,2030-11-11,2030,11,November,46,4,0
5795,2030-11-12,2030,11,November,46,4,0
5796,2030-11-13,2030,11,November,46,4,0
5797,2030-11-14,2030,11,November,46,4,0
5798,2030-11-15,2030,11,November,46,4,0
5799,2030-11-16,2030,11,November,46,4,0
5800,2030-11-17,2030,11,November,46,4,0
5801,2030-11-18,2030,11,November,47,4,0
5802,2030-11-19,2030,11,November,47,4,0
5803,2030-11-20,2030,11,November,47,4,0
5804,2030-11-21,2030,11,November,47,4,0
5805,2030-11-22,2030,11,November,47,4,0
5806,2030-11-23,2030,11,November,47,4,0
5807,2030-11-24,2030,11,November,47,4,0
5808,2030-11-25,2030,11,November,48,4,0
5809,2030-11-26,2030,11,November,48,4,0
5810,2030-11-27,2030,11,November,48,4,0
5811,2030-11-28,2030,11,November,48,4,0
5812,2030-11-29,2030,11,November,48,4,0
5813,2030-11-30,2030,11,November,48,4,0
5814,2030-12-01,2030,12,December,48,4,0
5815,2030-12-02,2030,12,December,49,4,0
5816,2030-12-03,2030,12,December,49,4,0
5817,2030-12-04,2030,12,December,49,4,0
5818,2030-12-05,2030,12,December,49,4,0
5819,2030-12-06,2030,12,December,49,4,0
5820,2030-12-07,2030,12,December,49,4,0
5821,2030-12-08,2030,12,December,49,4,0
5822,2030-12-09,2030,12,December,50,4,0
5823,2030-12-10,2030,12,December,50,4,0
5824,2030-12-11,2030,12,December,50,4,0
5825,2030-12-12,2030,12,December,50,4,0
5826,2030-12-13,2030,12,December,50,4,0
5827,2030-12-14,2030,12,December,50,4,0
5828,2030-12-15,2030,12,December,50,4,0
5829,2030-12-16,2030,12,December,51,4,0
5830,2030-12-17,2030,12,December,51,4,0
5831,2030-12-18,2030,12,December,51,4,0
5832,2030-12-19,2030,12,December,51,4,0
5833,2030-12-20,2030,12,December,51,4,0
5834,2030-12-21,2030,12,December,51,4,0
5835,2030-12-22,2030,12,December,51,4,0
5836,2030-12-23,2030,12,December,52,4,0
5837,2030-12-24,2030,12,December,52,4,0
5838,2030-12-25,2030,12,December,52,4,0
5839,2030-12-26,2030,12,December,52,4,0
5840,2030-12-27,2030,12,December,52,4,0
5841,2030-12-28,2030,12,December,52,4,0
5842,2030-12-29,2030,12,December,52,4,0
5843,2030-12-30,2030,12,December,1,4,0
5844,2030-12-31,2030,12,December,1,4,0
5845,2031-01-01,2031,1,January,1,1,0
5846,2031-01-02,2031,1,January,1,1,0
5847,2031-01-03,2031,1,January,1,1,0
5848,2031-01-04,2031,1,January,1,1,0
5849,2031-01-05,2031,1,January,1,1,0
5850,2031-01-06,2031,1,January,2,1,0
5851,2031-01-07,2031,1,January,2,1,0
5852,2031-01-08,2031,1,January,2,1,0
5853,2031-01-09,2031,1,January,2,1,0
5854,2031-01-10,2031,1,January,2,1,0
5855,2031-01-11,2031,1,January,2,1,0
5856,2031-01-12,2031,1,January,2,1,0
5857,2031-01-13,2031,1,January,3,1,0
5858,2031-01-14,2031,1,January,3,1,0
5859,2031-01-15,2031,1,January,3,1,0
5860,2031-01-16,2031,1,January,3,1,0
5861,2031-01-17,2031,1,January,3,1,0
5862,2031-01-18,2031,1,January,3,1,0
5863,2031-01-19,2031,1,January,3,1,0
5864,2031-01-20,2031,1,January,4,1,0
5865,2031-01-21,2031,1,January,4,1,0
5866,2031-01-22,2031,1,January,4,1,0
5867,2031-01-23,2031,1,January,4,1,0
5868,2031-01-24,2031,1,January,4,1,0
5869,2031-01-25,2031,1,January,4,1,0
5870,2031-01-26,2031,1,January,4,1,0
5871,2031-01-27,2031,1,January,5,1,0
5872,2031-01-28,2031,1,January,5,1,0
5873,2031-01-29,2031,1,January,5,1,0
5874,2031-01-30,2031,1,January,5,1,0
5875,2031-01-31,2031,1,January,5,1,0
5876,2031-02-01,2031,2,February,5,1,0
5877,2031-02-02,2031,2,February,5,1,0
5878,2031-02-03,2031,2,February,6,1,0
5879,2031-02-04,2031,2,February,6,1,0
5880,2031-02-05,2031,2,February,6,1,0
5881,2031-02-06,2031,2,February,6,1,0
5882,2031-02-07,2031,2,February,6,1,0
5883,2031-02-08,2031,2,February,6,1,0
5884,2031-02-09,2031,2,February,6,1,0
5885,2031-02-10,2031,2,February,7,1,0
5886,2031-02-11,2031,2,February,7,1,0
5887,2031-02-12,2031,2,February,7,1,0
5888,2031-02-13,2031,2,February,7,1,0
5889,2031-02-14,2031,2,February,7,1,0
5890,2031-02-15,2031,2,February,7,1,0
5891,2031-02-16,2031,2,February,7,1,0
5892,2031-02-17,2031,2,February,8,1,0
5893,2031-02-18,2031,2,February,8,1,0
5894,2031-02-19,2031,2,February,8,1,0
5895,2031-02-20,2031,2,February,8,1,0
5896,2031-02-21,2031,2,February,8,1,0
5897,2031-02-22,2031,2,February,8,1,0
5898,2031-02-23,2031,2,February,8,1,0
5899,2031-02-24,2031,2,February,9,1,0
5900,2031-02-25,2031,2,February,9,1,0
5901,2031-02-26,2031,2,February,9,1,0
5902,2031-02-27,2031,2,February,9,1,0
5903,2031-02-28,2031,2,February,9,1,0
5904,2031-03-01,2031,3,March,9,1,1
5905,2031-03-02,2031,3,March,9,1,1
5906,2031-03-03,2031,3,March,10,1,1
5907,2031-03-04,2031,3,March,10,1,1
5908,2031-03-05,2031,3,March,10,1,1
5909,2031-03-06,2031,3,March,10,1,1
5910,2031-03-07,2031,3,March,10,1,1
5911,2031-03-08,2031,3,March,10,1,1
5912,2031-03-09,2031,3,March,10,1,1
5913,2031-03-10,2031,3,March,11,1,1
5914,2031-03-11,2031,3,March,11,1,1
5915,2031-03-12,2031,3,March,11,1,1
5916,2031-03-13,2031,3,March,11,1,1
5917,2031-03-14,2031,3,March,11,1,1
5918,2031-03-15,2031,3,March,11,1,1
5919,2031-03-16,2031,3,March,11,1,1
5920,2031-03-17,2031,3,March,12,1,1
5921,2031-03-18,2031,3,March,12,1,1
5922,2031-03-19,2031,3,March,12,1,1
5923,2031-03-20,2031,3,March,12,1,1
5924,2031-03-21,2031,3,March,12,1,1
5925,2031-03-22,2031,3,March,12,1,1
5926,2031-03-23,2031,3,March,12,1,1
5927,2031-03-24,2031,3,March,13,1,1
5928,2031-03-25,2031,3,March,13,1,1
5929,2031-03-26,2031,3,March,13,1,1
5930,2031-03-27,2031,3,March,13,1,1
5931,2031-03-28,2031,3,March,13,1,1
5932,2031-03-29,2031,3,March,13,1,1
5933,2031-03-30,2031,3,March,13,1,1
5934,2031-03-31,2031,3,March,14,1,1
5935,2031-04-01,2031,4,April,14,2,1
5936,2031-04-02,2031,4,April,14,2,1
5937,2031-04-03,2031,4,April,14,2,1
5938,2031-04-04,2031,4,April,14,2,1
5939,2031-04-05,2031,4,April,14,2,1
5940,2031-04-06,2031,4,April,14,2,1
5941,2031-04-07,2031,4,April,15,2,1
5942,2031-04-08,2031,4,April,15,2,1
5943,2031-04-09,2031,4,April,15,2,1
5944,2031-04-10,2031,4,April,15,2,1
5945,2031-04-11,2031,4,April,15,2,1
5946,2031-04-12,2031,4,April,15,2,1
5947,2031-04-13,2031,4,April,15,2,1
5948,2031-04-14,2031,4,April,16,2,1
5949,2031-04-15,2031,4,April,16,2,1
5950,2031-04-16,2031,4,April,16,2,1
5951,2031-04-17,2031,4,April,16,2,1
5952,2031-04-18,2031,4,April,16,2,1
5953,2031-04-19,2031,4,April,16,2,1
5954,2031-04-20,2031,4,April,16,2,1
5955,2031-04-21,2031,4,April,17,2,1
5956,2031-04-22,2031,4,April,17,2,1
5957,2031-04-23,2031,4,April,17,2,1
5958,2031-04-24,2031,4,April,17,2,1
5959,2031-04-25,2031,4,April,17,2,1
5960,2031-04-26,2031,4,April,17,2,1
5961,2031-04-27,2031,4,April,17,2,1
5962,2031-04-28,2031,4,April,18,2,1
5963,2031-04-29,2031,4,April,18,2,1
5964,2031-04-30,2031,4,April,18,2,1
5965,2031-05-01,2031,5,May,18,2,1
5966,2031-05-02,2031,5,May,18,2,1
5967,2031-05-03,2031,5,May,18,2,1
5968,2031-05-04,2031,5,May,18,2,1
5969,2031-05-05,2031,5,May,19,2,1
5970,2031-05-06,2031,5,May,19,2,1
5971,2031-05-07,2031,5,May,19,2,1
5972,2031-05-08,2031,5,May,19,2,1
5973,2031-05-09,2031,5,May,19,2,1
5974,2031-05-10,2031,5,May,19,2,1
5975,2031-05-11,2031,5,May,19,2,1
5976,2031-05-12,2031,5,May,20,2,1
5977,2031-05-13,2031,5,May,20,2,1
5978,2031-05-14,2031,5,May,20,2,1
5979,2031-05-15,2031,5,May,20,2,1
5980,2031-05-16,2031,5,May,20,2,1
5981,2031-05-17,2031,5,May,20,2,1
5982,2031-05-18,2031,5,May,20,2,1
5983,2031-05-19,2031,5,May,21,2,1
5984,2031-05-20,2031,5,May,21,2,1
5985,2031-05-21,2031,5,May,21,2,1
5986,2031-05-22,2031,5,May,21,2,1
5987,2031-05-23,2031,5,May,21,2,1
5988,2031-05-24,2031,5,May,21,2,1
5989,2031-05-25,2031,5,May,21,2,1
5990,2031-05-26,2031,5,May,22,2,1
5991,2031-05-27,2031,5,May,22,2,1
5992,2031-05-28,2031,5,May,22,2,1
5993,2031-05-29,2031,5,May,22,2,1
5994,2031-05-30,2031,5,May,22,2,1
5995,2031-05-31,2031,5,May,22,2,1
5996,2031-06-01,2031,6,June,22,2,1
5997,2031-06-02,2031,6,June,23,2,1
5998,2031-06-03,2031,6,June,23,2,1
5999,2031-06-04,2031,6,June,23,2,1
6000,2031-06-05,2031,6,June,23,2,1
6001,2031-06-06,2031,6,June,23,2,1
6002,2031-06-07,2031,6,June,23,2,1
6003,2031-06-08,2031,6,June,23,2,1
6004,2031-06-09,2031,6,June,24,2,1
6005,2031-06-10,2031,6,June,24,2,1
6006,2031-06-11,2031,6,June,24,2,1
6007,2031-06-12,2031,6,June,24,2,1
6008,2031-06-13,2031,6,June,24,2,1
6009,2031-06-14,2031,6,June,24,2,1
6010,2031-06-15,2031,6,June,24,2,1
6011,2031-06-16,2031,6,June,25,2,1
6012,2031-06-17,2031,6,June,25,2,1
6013,2031-06-18,2031,6,June,25,2,1
6014,2031-06-19,2031,6,June,25,2,1
6015,2031-06-20,2031,6,June,25,2,1
6016,2031-06-21,2031,6,June,25,2,1
6017,2031-06-22,2031,6,June,25,2,1
6018,2031-06-23,2031,6,June,26,2,1
6019,2031-06-24,2031,6,June,26,2,1
6020,2031-06-25,2031,6,June,26,2,1
6021,2031-06-26,2031,6,June,26,2,1
6022,2031-06-27,2031,6,June,26,2,1
6023,2031-06-28,2031,6,June,26,2,1
6024,2031-06-29,2031,6,June,26,2,1
6025,2031-06-30,2031,6,June,27,2,1
6026,2031-07-01,2031,7,July,27,3,1
6027,2031-07-02,2031,7,July,27,3,1
6028,2031-07-03,2031,7,July,27,3,1
6029,2031-07-04,2031,7,July,27,3,1
6030,2031-07-05,2031,7,July,27,3,1
6031,2031-07-06,2031,7,July,27,3,1
6032,2031-07-07,2031,7,July,28,3,1
6033,2031-07-08,2031,7,July,28,3,1
6034,2031-07-09,2031,7,July,28,3,1
6035,2031-07-10,2031,7,July,28,3,1
6036,2031-07-11,2031,7,July,28,3,1
6037,2031-07-12,2031,7,July,28,3,1
6038,2031-07-13,2031,7,July,28,3,1
6039,2031-07-14,2031,7,July,29,3,1
6040,2031-07-15,2031,7,July,29,3,1
6041,2031-07-16,2031,7,July,29,3,1
6042,2031-07-17,2031,7,July,29,3,1
6043,2031-07-18,2031,7,July,29,3,1
6044,2031-07-19,2031,7,July,29,3,1
6045,2031-07-20,2031,7,July,29,3,1
6046,2031-07-21,2031,7,July,30,3,1
6047,2031-07-22,2031,7,July,30,3,1
6048,2031-07-23,2031,7,July,30,3,1
6049,2031-07-24,2031,7,July,30,3,1
6050,2031-07-25,2031,7,July,30,3,1
6051,2031-07-26,2031,7,July,30,3,1
6052,2031-07-27,2031,7,July,30,3,1
6053,2031-07-28,2031,7,July,31,3,1
6054,2031-07-29,2031,7,July,31,3,1
6055,2031-07-30,2031,7,July,31,3,1
6056,2031-07-31,2031,7,July,31,3,1
6057,2031-08-01,2031,8,August,31,3,1
6058,2031-08-02,2031,8,August,31,3,1
6059,2031-08-03,2031,8,August,31,3,1
6060,2031-08-04,2031,8,August,32,3,1
6061,2031-08-05,2031,8,August,32,3,1
6062,2031-08-06,2031,8,August,32,3,1
6063,2031-08-07,2031,8,August,32,3,1
6064,2031-08-08,2031,8,August,32,3,1
6065,2031-08-09,2031,8,August,32,3,1
6066,2031-08-10,2031,8,August,32,3,1
6067,2031-08-11,2031,8,August,33,3,1
6068,2031-08-12,2031,8,August,33,3,1
6069,2031-08-13,2031,8,August,33,3,1
6070,2031-08-14,2031,8,August,33,3,1
6071,2031-08-15,2031,8,August,33,3,1
6072,2031-08-16,2031,8,August,33,3,1
6073,2031-08-17,2031,8,August,33,3,1
6074,2031-08-18,2031,8,August,34,3,1
6075,2031-08-19,2031,8,August,34,3,1
6076,2031-08-20,2031,8,August,34,3,1
6077,2031-08-21,2031,8,August,34,3,1
6078,2031-08-22,2031,8,August,34,3,1
6079,2031-08-23,2031,8,August,34,3,1
6080,2031-08-24,2031,8,August,34,3,1
6081,2031-08-25,2031,8,August,35,3,1
6082,2031-08-26,2031,8,August,35,3,1
6083,2031-08-27,2031,8,August,35,3,1
6084,2031-08-28,2031,8,August,35,3,1
6085,2031-08-29,2031,8,August,35,3,1
6086,2031-08-30,2031,8,August,35,3,1
6087,2031-08-31,2031,8,August,35,3,1
6088,2031-09-01,2031,9,September,36,3,1
6089,2031-09-02,2031,9,September,36,3,1
6090,2031-09-03,2031,9,September,36,3,1
6091,2031-09-04,2031,9,September,36,3,1
6092,2031-09-05,2031,9,September,36,3,1
